0.308	-1.13097	163.262
0.308	-1.00531	163.783
0.308	-0.879646	164.59
0.308	-0.753982	165.745
0.308	-0.628319	167.302
0.308	-0.502655	169.307
0.308	-0.376991	171.789
0.308	-0.251327	174.757
0.308	-0.125664	178.199
0.308	0	182.077
0.308	0.125664	186.331
0.308	0.251327	190.875
0.308	0.376991	195.598
0.308	0.502655	200.374
0.308	0.628319	205.061
0.308	0.753982	209.508
0.308	0.879646	213.563
0.308	1.00531	217.081
0.308	1.13097	219.931
0.308	1.25664	222.003
0.308	1.3823	223.218
0.308	1.50796	223.527
0.308	1.63363	222.922
0.308	1.75929	221.427
0.308	1.88496	219.105
0.308	2.01062	216.051
0.308	2.13628	212.383
0.308	2.26195	208.24
0.308	2.38761	203.773
0.308	2.51327	199.132
0.308	2.63894	194.465
0.308	2.7646	189.906
0.308	2.89027	185.573
0.308	3.01593	181.561
0.308	3.14159	177.941
0.308	3.26726	174.76
0.308	3.39292	172.036
0.308	3.51858	169.769
0.308	3.64425	167.935
0.308	3.76991	166.495
0.308	3.89557	165.396
0.308	4.02124	164.581
0.308	4.1469	163.989
0.308	4.27257	163.566
0.308	4.39823	163.264
0.308	4.52389	163.049
0.308	4.64956	162.903
0.308	4.77522	162.826
0.308	4.90088	162.836
0.308	5.02655	162.965
0.308	5.15221	163.262
0.308	5.27788	163.783
0.308	5.40354	164.59
0.308	5.5292	165.745
0.308	5.65487	167.302
0.308	5.78053	169.307
0.308	5.90619	171.789
0.308	6.03186	174.757
0.308	6.15752	178.199
0.308	6.28319	182.077
0.31	-6.15752	179.797
0.31	-6.03186	184.365
0.31	-5.90619	189.116
0.31	-5.78053	193.921
0.31	-5.65487	198.636
0.31	-5.5292	203.111
0.31	-5.40354	207.192
0.31	-5.27788	210.733
0.31	-5.15221	213.602
0.31	-5.02655	215.689
0.31	-4.90088	216.912
0.31	-4.77522	217.224
0.31	-4.64956	216.614
0.31	-4.52389	215.11
0.31	-4.39823	212.773
0.31	-4.27257	209.699
0.31	-4.1469	206.007
0.31	-4.02124	201.839
0.31	-3.89557	197.344
0.31	-3.76991	192.676
0.31	-3.64425	187.982
0.31	-3.51858	183.398
0.31	-3.39292	179.042
0.31	-3.26726	175.01
0.31	-3.14159	171.374
0.31	-3.01593	168.179
0.31	-2.89027	165.446
0.31	-2.7646	163.172
0.31	-2.63894	161.333
0.31	-2.51327	159.89
0.31	-2.38761	158.79
0.31	-2.26195	157.975
0.31	-2.13628	157.384
0.31	-2.01062	156.961
0.31	-1.88496	156.659
0.31	-1.75929	156.443
0.31	-1.63363	156.296
0.31	-1.50796	156.217
0.31	-1.3823	156.223
0.31	-1.25664	156.349
0.31	-1.13097	156.643
0.31	-1.00531	157.162
0.31	-0.879646	157.968
0.31	-0.753982	159.123
0.31	-0.628319	160.683
0.31	-0.502655	162.694
0.31	-0.376991	165.184
0.31	-0.251327	168.165
0.31	-0.125664	171.622
0.31	0	175.52
0.31	0.125664	179.797
0.31	0.251327	184.365
0.31	0.376991	189.116
0.31	0.502655	193.921
0.31	0.628319	198.636
0.31	0.753982	203.111
0.31	0.879646	207.192
0.31	1.00531	210.733
0.31	1.13097	213.602
0.31	1.25664	215.689
0.31	1.3823	216.912
0.31	1.50796	217.224
0.31	1.63363	216.614
0.31	1.75929	215.11
0.31	1.88496	212.773
0.31	2.01062	209.699
0.31	2.13628	206.007
0.31	2.26195	201.839
0.31	2.38761	197.344
0.31	2.51327	192.676
0.31	2.63894	187.982
0.31	2.7646	183.398
0.31	2.89027	179.042
0.31	3.01593	175.01
0.31	3.14159	171.374
0.31	3.26726	168.179
0.31	3.39292	165.446
0.31	3.51858	163.172
0.31	3.64425	161.333
0.31	3.76991	159.89
0.31	3.89557	158.79
0.31	4.02124	157.975
0.31	4.1469	157.384
0.31	4.27257	156.961
0.31	4.39823	156.659
0.31	4.52389	156.443
0.31	4.64956	156.296
0.31	4.77522	156.217
0.31	4.90088	156.223
0.31	5.02655	156.349
0.31	5.15221	156.643
0.31	5.27788	157.162
0.31	5.40354	157.968
0.31	5.5292	159.123
0.31	5.65487	160.683
0.31	5.78053	162.694
0.31	5.90619	165.184
0.31	6.03186	168.165
0.31	6.15752	171.622
0.31	6.28319	175.52
0.312	-6.15752	173.342
0.312	-6.03186	177.935
0.312	-5.90619	182.713
0.312	-5.78053	187.546
0.312	-5.65487	192.291
0.312	-5.5292	196.794
0.312	-5.40354	200.901
0.312	-5.27788	204.465
0.312	-5.15221	207.353
0.312	-5.02655	209.453
0.312	-4.90088	210.684
0.312	-4.77522	210.999
0.312	-4.64956	210.385
0.312	-4.52389	208.871
0.312	-4.39823	206.519
0.312	-4.27257	203.425
0.312	-4.1469	199.711
0.312	-4.02124	195.517
0.312	-3.89557	190.995
0.312	-3.76991	186.299
0.312	-3.64425	181.578
0.312	-3.51858	176.969
0.312	-3.39292	172.591
0.312	-3.26726	168.54
0.312	-3.14159	164.887
0.312	-3.01593	161.679
0.312	-2.89027	158.936
0.312	-2.7646	156.654
0.312	-2.63894	154.811
0.312	-2.51327	153.366
0.312	-2.38761	152.265
0.312	-2.26195	151.45
0.312	-2.13628	150.86
0.312	-2.01062	150.437
0.312	-1.88496	150.135
0.312	-1.75929	149.918
0.312	-1.63363	149.769
0.312	-1.50796	149.688
0.312	-1.3823	149.691
0.312	-1.25664	149.814
0.312	-1.13097	150.105
0.312	-1.00531	150.621
0.312	-0.879646	151.426
0.312	-0.753982	152.582
0.312	-0.628319	154.145
0.312	-0.502655	156.161
0.312	-0.376991	158.66
0.312	-0.251327	161.653
0.312	-0.125664	165.126
0.312	0	169.043
0.312	0.125664	173.342
0.312	0.251327	177.935
0.312	0.376991	182.713
0.312	0.502655	187.546
0.312	0.628319	192.291
0.312	0.753982	196.794
0.312	0.879646	200.901
0.312	1.00531	204.465
0.312	1.13097	207.353
0.312	1.25664	209.453
0.312	1.3823	210.684
0.312	1.50796	210.999
0.312	1.63363	210.385
0.312	1.75929	208.871
0.312	1.88496	206.519
0.312	2.01062	203.425
0.312	2.13628	199.711
0.312	2.26195	195.517
0.312	2.38761	190.995
0.312	2.51327	186.299
0.312	2.63894	181.578
0.312	2.7646	176.969
0.312	2.89027	172.591
0.312	3.01593	168.54
0.312	3.14159	164.887
0.312	3.26726	161.679
0.312	3.39292	158.936
0.312	3.51858	156.654
0.312	3.64425	154.811
0.312	3.76991	153.366
0.312	3.89557	152.265
0.312	4.02124	151.45
0.312	4.1469	150.86
0.312	4.27257	150.437
0.312	4.39823	150.135
0.312	4.52389	149.918
0.312	4.64956	149.769
0.312	4.77522	149.688
0.312	4.90088	149.691
0.312	5.02655	149.814
0.312	5.15221	150.105
0.312	5.27788	150.621
0.312	5.40354	151.426
0.312	5.5292	152.582
0.312	5.65487	154.145
0.312	5.78053	156.161
0.312	5.90619	158.66
0.312	6.03186	161.653
0.312	6.15752	165.126
0.312	6.28319	169.043
0.314	-6.15752	166.97
0.314	-6.03186	171.588
0.314	-5.90619	176.393
0.314	-5.78053	181.254
0.314	-5.65487	186.027
0.314	-5.5292	190.558
0.314	-5.40354	194.691
0.314	-5.27788	198.278
0.314	-5.15221	201.185
0.314	-5.02655	203.299
0.314	-4.90088	204.539
0.314	-4.77522	204.856
0.314	-4.64956	204.239
0.314	-4.52389	202.715
0.314	-4.39823	200.348
0.314	-4.27257	197.234
0.314	-4.1469	193.497
0.314	-4.02124	189.277
0.314	-3.89557	184.728
0.314	-3.76991	180.005
0.314	-3.64425	175.258
0.314	-3.51858	170.624
0.314	-3.39292	166.223
0.314	-3.26726	162.153
0.314	-3.14159	158.483
0.314	-3.01593	155.262
0.314	-2.89027	152.509
0.314	-2.7646	150.221
0.314	-2.63894	148.373
0.314	-2.51327	146.925
0.314	-2.38761	145.824
0.314	-2.26195	145.009
0.314	-2.13628	144.419
0.314	-2.01062	143.997
0.314	-1.88496	143.694
0.314	-1.75929	143.477
0.314	-1.63363	143.327
0.314	-1.50796	143.243
0.314	-1.3823	143.243
0.314	-1.25664	143.363
0.314	-1.13097	143.651
0.314	-1.00531	144.164
0.314	-0.879646	144.968
0.314	-0.753982	146.124
0.314	-0.628319	147.69
0.314	-0.502655	149.712
0.314	-0.376991	152.22
0.314	-0.251327	155.224
0.314	-0.125664	158.713
0.314	0	162.649
0.314	0.125664	166.97
0.314	0.251327	171.588
0.314	0.376991	176.393
0.314	0.502655	181.254
0.314	0.628319	186.027
0.314	0.753982	190.558
0.314	0.879646	194.691
0.314	1.00531	198.278
0.314	1.13097	201.185
0.314	1.25664	203.299
0.314	1.3823	204.539
0.314	1.50796	204.856
0.314	1.63363	204.239
0.314	1.75929	202.715
0.314	1.88496	200.348
0.314	2.01062	197.234
0.314	2.13628	193.497
0.314	2.26195	189.277
0.314	2.38761	184.728
0.314	2.51327	180.005
0.314	2.63894	175.258
0.314	2.7646	170.624
0.314	2.89027	166.223
0.314	3.01593	162.153
0.314	3.14159	158.483
0.314	3.26726	155.262
0.314	3.39292	152.509
0.314	3.51858	150.221
0.314	3.64425	148.373
0.314	3.76991	146.925
0.314	3.89557	145.824
0.314	4.02124	145.009
0.314	4.1469	144.419
0.314	4.27257	143.997
0.314	4.39823	143.694
0.314	4.52389	143.477
0.314	4.64956	143.327
0.314	4.77522	143.243
0.314	4.90088	143.243
0.314	5.02655	143.363
0.314	5.15221	143.651
0.314	5.27788	144.164
0.314	5.40354	144.968
0.314	5.5292	146.124
0.314	5.65487	147.69
0.314	5.78053	149.712
0.314	5.90619	152.22
0.314	6.03186	155.224
0.314	6.15752	158.713
0.314	6.28319	162.649
0.316	-6.15752	160.685
0.316	-6.03186	165.327
0.316	-5.90619	170.159
0.316	-5.78053	175.049
0.316	-5.65487	179.85
0.316	-5.5292	184.408
0.316	-5.40354	188.567
0.316	-5.27788	192.177
0.316	-5.15221	195.103
0.316	-5.02655	197.231
0.316	-4.90088	198.479
0.316	-4.77522	198.798
0.316	-4.64956	198.177
0.316	-4.52389	196.644
0.316	-4.39823	194.262
0.316	-4.27257	191.129
0.316	-4.1469	187.368
0.316	-4.02124	183.123
0.316	-3.89557	178.547
0.316	-3.76991	173.797
0.316	-3.64425	169.023
0.316	-3.51858	164.365
0.316	-3.39292	159.942
0.316	-3.26726	155.852
0.316	-3.14159	152.167
0.316	-3.01593	148.933
0.316	-2.89027	146.17
0.316	-2.7646	143.875
0.316	-2.63894	142.023
0.316	-2.51327	140.573
0.316	-2.38761	139.47
0.316	-2.26195	138.655
0.316	-2.13628	138.065
0.316	-2.01062	137.644
0.316	-1.88496	137.341
0.316	-1.75929	137.123
0.316	-1.63363	136.971
0.316	-1.50796	136.885
0.316	-1.3823	136.883
0.316	-1.25664	136.999
0.316	-1.13097	137.284
0.316	-1.00531	137.795
0.316	-0.879646	138.597
0.316	-0.753982	139.754
0.316	-0.628319	141.323
0.316	-0.502655	143.35
0.316	-0.376991	145.867
0.316	-0.251327	148.883
0.316	-0.125664	152.387
0.316	0	156.342
0.316	0.125664	160.685
0.316	0.251327	165.327
0.316	0.376991	170.159
0.316	0.502655	175.049
0.316	0.628319	179.85
0.316	0.753982	184.408
0.316	0.879646	188.567
0.316	1.00531	192.177
0.316	1.13097	195.103
0.316	1.25664	197.231
0.316	1.3823	198.479
0.316	1.50796	198.798
0.316	1.63363	198.177
0.316	1.75929	196.644
0.316	1.88496	194.262
0.316	2.01062	191.129
0.316	2.13628	187.368
0.316	2.26195	183.123
0.316	2.38761	178.547
0.316	2.51327	173.797
0.316	2.63894	169.023
0.316	2.7646	164.365
0.316	2.89027	159.942
0.316	3.01593	155.852
0.316	3.14159	152.167
0.316	3.26726	148.933
0.316	3.39292	146.17
0.316	3.51858	143.875
0.316	3.64425	142.023
0.316	3.76991	140.573
0.316	3.89557	139.47
0.316	4.02124	138.655
0.316	4.1469	138.065
0.316	4.27257	137.644
0.316	4.39823	137.341
0.316	4.52389	137.123
0.316	4.64956	136.971
0.316	4.77522	136.885
0.316	4.90088	136.883
0.316	5.02655	136.999
0.316	5.15221	137.284
0.316	5.27788	137.795
0.316	5.40354	138.597
0.316	5.5292	139.754
0.316	5.65487	141.323
0.316	5.78053	143.35
0.316	5.90619	145.867
0.316	6.03186	148.883
0.316	6.15752	152.387
0.316	6.28319	156.342
0.318	-6.15752	154.489
0.318	-6.03186	159.157
0.318	-5.90619	164.015
0.318	-5.78053	168.932
0.318	-5.65487	173.762
0.318	-5.5292	178.348
0.318	-5.40354	182.533
0.318	-5.27788	186.165
0.318	-5.15221	189.109
0.318	-5.02655	191.251
0.318	-4.90088	192.507
0.318	-4.77522	192.829
0.318	-4.64956	192.204
0.318	-4.52389	190.661
0.318	-4.39823	188.265
0.318	-4.27257	185.112
0.318	-4.1469	181.329
0.318	-4.02124	177.058
0.318	-3.89557	172.455
0.318	-3.76991	167.678
0.318	-3.64425	162.879
0.318	-3.51858	158.196
0.318	-3.39292	153.751
0.318	-3.26726	149.642
0.318	-3.14159	145.941
0.318	-3.01593	142.694
0.318	-2.89027	139.921
0.318	-2.7646	137.619
0.318	-2.63894	135.763
0.318	-2.51327	134.31
0.318	-2.38761	133.207
0.318	-2.26195	132.392
0.318	-2.13628	131.803
0.318	-2.01062	131.381
0.318	-1.88496	131.079
0.318	-1.75929	130.86
0.318	-1.63363	130.707
0.318	-1.50796	130.618
0.318	-1.3823	130.613
0.318	-1.25664	130.726
0.318	-1.13097	131.007
0.318	-1.00531	131.516
0.318	-0.879646	132.318
0.318	-0.753982	133.475
0.318	-0.628319	135.046
0.318	-0.502655	137.079
0.318	-0.376991	139.604
0.318	-0.251327	142.632
0.318	-0.125664	146.151
0.318	0	150.125
0.318	0.125664	154.489
0.318	0.251327	159.157
0.318	0.376991	164.015
0.318	0.502655	168.932
0.318	0.628319	173.762
0.318	0.753982	178.348
0.318	0.879646	182.533
0.318	1.00531	186.165
0.318	1.13097	189.109
0.318	1.25664	191.251
0.318	1.3823	192.507
0.318	1.50796	192.829
0.318	1.63363	192.204
0.318	1.75929	190.661
0.318	1.88496	188.265
0.318	2.01062	185.112
0.318	2.13628	181.329
0.318	2.26195	177.058
0.318	2.38761	172.455
0.318	2.51327	167.678
0.318	2.63894	162.879
0.318	2.7646	158.196
0.318	2.89027	153.751
0.318	3.01593	149.642
